# nu	S_nu		dS_nu		var	Nsource
# GHz	mJy		mJy		mJy	---
240.00	nan		nan		nan	0
240.40	nan		nan		nan	0
240.80	nan		nan		nan	0
241.20	nan		nan		nan	0
350.35	-3.3974E-02	6.1068E-02	3.3934E-01	18
350.93	1.5113E-02	6.2582E-02	4.30713E-01	19
351.51	9.6252E-03	6.0617E-02	2.77981E-01	19
352.10	7.7889E-02	5.9435E-02	7.52827E-01	19
352.69	-6.9989E-02	5.9747E-02	4.03409E-01	19
353.28	-4.9948E-02	5.9654E-02	6.45548E-01	19
353.87	-2.5544E-02	6.0063E-02	6.83093E-01	19
354.46	2.8057E-01	5.9861E-02	3.49926E-01	19
355.05	1.804E-01	5.9149E-02	4.26359E-01	19
355.64	4.2598E-02	5.9208E-02	6.77076E-01	19
356.23	4.5139E-02	5.9958E-02	5.138E-01	20
356.83	3.1115E-01	6.052E-02	8.13225E-01	20
357.42	6.7611E-02	6.0237E-02	8.61955E-01	20
358.02	-1.2459E-01	6.3143E-02	4.49684E-01	20
358.62	3.4634E-02	6.4318E-02	6.29125E-01	21
359.21	2.0647E-03	6.3309E-02	5.33709E-01	21
359.81	-4.4783E-02	6.2834E-02	4.60805E-01	21
360.41	6.5915E-02	6.3498E-02	8.11396E-01	21
361.01	4.4801E-03	6.5023E-02	4.54126E-01	21
361.62	-6.5105E-02	6.5743E-02	6.25476E-01	21
362.22	-1.9573E-02	6.6918E-02	9.54699E-01	21
362.82	2.0126E-01	6.7296E-02	9.12884E-01	21
363.43	4.1946E-02	6.6937E-02	8.73627E-01	21
364.03	-1.807E-02	6.6736E-02	8.42667E-01	21
364.64	1.0068E-01	6.5629E-02	6.28975E-01	21
365.25	1.157E-01	6.5525E-02	5.80346E-01	21
365.86	8.9447E-03	6.2449E-02	5.1914E-01	22
366.47	-7.0534E-02	6.2179E-02	6.29051E-01	22
367.08	-6.9948E-02	6.2883E-02	4.26037E-01	22
367.69	-5.3658E-02	6.3862E-02	7.11469E-01	23
368.31	4.9891E-02	6.1637E-02	5.3871E-01	23
368.92	4.335E-02	6.1387E-02	8.67112E-01	23
369.53	2.4732E-03	6.1962E-02	5.99961E-01	23
370.15	-4.8966E-02	6.1591E-02	4.93329E-01	23
370.77	-1.7888E-02	6.3801E-02	3.84817E-01	25
371.39	-3.5033E-02	6.3316E-02	6.67482E-01	25
372.01	-3.4472E-02	6.5059E-02	7.66386E-01	25
372.63	2.2481E-02	6.4176E-02	7.18874E-01	24
